Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
NRYYY,NORWAY ROYL SLMN UNSP/ADR,Pink Limited,10.900000,,0,ADRs,,
SNDVF,SCANDINAVIAN TOB GRP ORD,Pink Limited,20.550000,,0,Foreign Ordinary Shares,,
STBGY,SCANDINAVIAN TOB GP U/ADR,Pink Limited,0.000000,,0,ADRs,,
KDKWF,KADOKAWA CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
IMCDY,IMCD GROUP NV U/ADR,Pink Limited,99.250000,,0,ADRs,,
ONXYY,ONTEX GROUP NV UNSP/ADR,Pink Limited,5.400000,,0,ADRs,,
OTGLF,CD PROJEKT SA ORD,Pink Limited,45.050000,-5.654500,161,Foreign Ordinary Shares,,
OTGLY,CD PROJEKT SA UNSP/ADR,Pink Limited,11.610000,0.519500,13683,ADRs,,
BBEDY,BETER BED HLDG NV UNS/ADR,Pink Limited,0.000000,,0,ADRs,,
NRSTF,NORSTAR HLDGS INC ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CYBQF,CYBERDYNE INC ORD,Pink Limited,3.785000,,0,Foreign Ordinary Shares,,
EGLNF,EUGLENA CO LTD ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
FGRRF,FINGERPRINT CARD AB ORD B,Pink Limited,2.735000,,0,Foreign Ordinary Shares,,
SRRPF,SHAGRIR GROUP VEH SVC ORD,Pink Limited,5.500000,,0,Foreign Ordinary Shares,,
SHHPF,SHIP HEALTHCARE ORD,Pink Limited,29.400000,,0,Foreign Ordinary Shares,,
VSTKF,VNV GLOBAL AB,Pink Limited,12.250000,,0,Common Stock,,
NRUNF,NORTHERN URANIUM CORP ORD,Pink Limited,0.039600,,0,Foreign Ordinary Shares,,
CPPSF,CASSIOPEA SPA ORD,Pink Limited,38.100000,,0,Foreign Ordinary Shares,,
FRLSY,FOURLIS HOLDINGS S A,Pink Limited,0.000000,,0,ADRs,,
ICGRY,ICA GRUPPEN AB U/ADR,Pink Limited,0.000000,,0,ADRs,,
ATVVF,AUSTRALIAN VANADIUM ORD,Pink Limited,0.010000,-44.444400,120000,Foreign Ordinary Shares,,
FDYTF,FARADAY TECHNOLOGY CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
AGGNY,AEGEAN AIRLS SA UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
BNNCY,BANCO BPM SOCIETA UNS/ADR,Pink Limited,0.000000,,0,ADRs,,
XXLLY,XXL ASA UNSP/ADR,Pink Limited,9.800000,,0,ADRs,,
SNKSY,RENEWI PLC UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
FSSLY,FOSSAL SAA SP/ADR,Pink Limited,0.000000,,0,ADRs,,
HNNKY,HANKYU HANSHIN UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
ERPSY,EUROPRIS ASA UNSP / ADR,Pink Limited,0.000000,,0,ADRs,,
PNTOF,PANTORO LTD ORD,Pink Limited,0.145000,,0,Foreign Ordinary Shares,,
CLLNY,CELLNEX TELECOM UNSP/ADR,Pink Limited,31.760000,-0.219900,33923,ADRs,,
ZEOOF,ZEON CORP. ORD,Pink Limited,16.200000,,0,Foreign Ordinary Shares,,
DRMKY,DORMAKABA HLD AG UNSP/ADR,Pink Limited,14.880000,,0,ADRs,,
PCELF,POWERCELL SWEDEN AB ORD,Pink Limited,20.420000,,60,Foreign Ordinary Shares,,
TKKYY,TURKIYE SISE VE UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
HLVTY,HELVETIA HLDG AG UNSP/ADR,Pink Limited,2.840000,,0,ADRs,,
EMSCY,EMS-CHEMIE HLDG UNS/ADR,Pink Limited,0.000000,,0,ADRs,,
BCCOY,BICO GROUP AB UNSP/ADR,Pink Limited,14.800000,,0,ADRs,,
CLLKF,BICO GROUP AB B,Pink Limited,56.000000,,33,Foreign Ordinary Shares,,
PSKRY,PROTECTOR FRKRNG UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
KCEEY,KCE ELECTRONICS PUB ADR,Pink Limited,0.000000,,0,ADRs,,
SRAWY,SRISAWAD CORP PUB CO ADR,Pink Limited,17.300000,,0,ADRs,,
PHPPY,SIGNIFY NV UNSP/ADR,Pink Limited,25.400000,1.600000,16515,ADRs,,
MECNY,MENICON CO UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
SOAGY,SARTORIUS ADR 1/5 PREF SH,Pink Limited,127.000000,,0,ADRs,,
IIDDY,IGO LTD SP/ADR,Pink Limited,12.040000,,0,ADRs,,
CTMWF,CATENA MEDIA PLC WT 24,Pink Limited,0.000000,,0,Warrants,,
CTTMF,CATENA MEDIA PLC ORD,Pink Limited,6.470000,,0,Foreign Ordinary Shares,,
SPPSY,SOPRA STERIA GROUP UN/ADR,Pink Limited,0.000000,,0,ADRs,,
BVVBY,BUREAU VERITAS SA UNS/ADR,Pink Limited,63.260000,-0.908500,3159,ADRs,,
BPTNF,PT BARITO PACIFIC TBK,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
PRXXF,PARADOX INTERACTIVE AB,Pink Limited,15.460000,,0,Foreign Ordinary Shares,,
RVTTY,RAVIO ENTMT CORP UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
STHHF,STEINHOFF INTL HLDGS NV,Pink Limited,0.180000,0.000000,5000,Foreign Ordinary Shares,,
RUEXF,RUENTEX DEVELOPMENT CO LT,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CTHCF,CATHAY CONSTUCTION CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
MDTWF,MEDITERRANEAN TOWERS LTD,Pink Limited,2.800000,,0,Foreign Ordinary Shares,,
IOWFF,INTERVEST OFFCS & WAREHS,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ROYUY,ROYAL UNIBREW U/ADR,Pink Limited,0.000000,,0,ADRs,,
PTMGF,PLATINUM ASSET MGMT LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
IMMQF,IMMOBILIARE GRNDE DIST SL,Pink Limited,3.402200,,0,Foreign Ordinary Shares,,
NDDLF,NEDERLANDSCHE APPARATEN,Pink Limited,55.087900,,0,Foreign Ordinary Shares,,
DELHY,DELIVERY HERO SE UNSP/ADR,Pink Limited,12.300000,,0,ADRs,,
DLVHF,DELIVERY HERO AG NA,Pink Limited,133.965000,-1.738700,100,Foreign Ordinary Shares,,
ALLPF,AROCELL AB UPPSALA,Pink Limited,0.380000,,0,Foreign Ordinary Shares,,
STKMF,SOTKAMO SILVER AB ORD,Pink Limited,0.325000,,0,Foreign Ordinary Shares,,
AUUMF,AUMANN AG ORD,Pink Limited,21.250000,,0,Foreign Ordinary Shares,,
SSLLF,SILTRONIC AG ORD,Pink Limited,158.930000,,0,Foreign Ordinary Shares,,
BSFFF,BASIC-FIT N V ORD,Pink Limited,50.000000,,0,Foreign Ordinary Shares,,
OPPPF,OPEN HSE CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
AANNF,AROUNDTOWN SA ORD,Pink Limited,6.990000,,0,Foreign Ordinary Shares,,
ATWNY,AROUNDTOWN SA U/ADR,Pink Limited,0.000000,,0,ADRs,,
PRRCF,PROCREDIT HOLDING AG,Pink Limited,9.400000,,0,Foreign Ordinary Shares,,
SCNFF,SCANFIL OYJ ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
BNHUF,BONHEUR ASA,Pink Limited,27.100000,,0,Foreign Ordinary Shares,,
HMMLF,HIM INTL MUSIC INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
MZTFF,MIZRAHI TEFAHOT BANK LTD,Pink Limited,32.523300,,0,Foreign Ordinary Shares,,
MPZAY,MIPS AB ADS,Pink Limited,0.000000,,0,ADRs,,
WKPYF,WASKITA KARYA PERSERO B,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
NHFOF,NH FOOD LTD,Pink Limited,32.500000,,0,Common Stock,,
HELFY,HELLOFRESH SE UNSP/ADR,Pink Limited,23.250000,-1.483100,401,ADRs,,
HLFFF,HELLOFRESH SE ORD,Pink Limited,94.540000,,112,Foreign Ordinary Shares,,
EPIAF,EPIROC AKTIEBOLAG SH AK A,Pink Limited,25.086000,1.983900,3083,Foreign Ordinary Shares,,
EPIPF,EPIROC AKTIEBOLAG SH AK B,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
EPKKY,EPIROC AKTIEBOLAG U/ADR B,Pink Limited,0.000000,,0,ADRs,,
EPOKY,EPIROC AKTIEBOLAG U/ADR,Pink Limited,24.990000,1.956300,22487,ADRs,,
MCARY,MERCARI INC UNSP/ADR,Pink Limited,29.640000,-0.369700,14468,ADRs,,
MRCIF,MERCARI INC,Pink Limited,44.350000,,0,Foreign Ordinary Shares,,
RLEVF,RAMI LEVI CHN STRS HSHKMA,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
DTTVY,DISH TV INDIA SP GDR,Pink Limited,0.100000,,0,New York Registry Shs,,
RETDF,REIT 1 LTD,Pink Limited,4.650000,,0,Common Stock,,
SOBKY,SOFTBANK CORP UNSP/ADR,Pink Limited,13.414500,0.183000,42076,ADRs,,
RTNXF,RENALYTIX PLC,Pink Limited,12.303200,,0,Foreign Ordinary Shares,,
FXWZF,FOX WIZEL LTD,Pink Limited,30.044400,,0,Foreign Ordinary Shares,,
DALQF,D & L INDUSTRIES INC,Pink Limited,0.200000,,10,Foreign Ordinary Shares,,
TVDPF,TV DIRECT PUB UTS N/V D/S,Pink Limited,0.000000,,0,Units,,
LTELF,LS TELCOM AG,Pink Limited,10.973500,,0,Foreign Ordinary Shares,,
PHDWY,PT ACE HRDWRE UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
GFIZF,GFINITY PLC,Pink Limited,0.068000,,0,Foreign Ordinary Shares,,
PTCXF,PT WILMAR CAHAYA INDNSIA,Pink Limited,0.120000,,0,Foreign Ordinary Shares,,
HYPOF,HYPOPORT AG,Pink Limited,640.000000,,2,Foreign Ordinary Shares,,
MOVYY,MOVIDA PARTICIPACOES,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ADDHY,ADDTECH AB UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
BRTZF,BERENTZEN-GRUPPE AG,Pink Limited,7.000000,,0,Foreign Ordinary Shares,,
PXMBF,PAXMAN AB,Pink Limited,6.000000,,0,Foreign Ordinary Shares,,
SBLUY,STABILUS SA UNSP/ADR,Pink Limited,15.450000,,35,ADRs,,
SIUAF,STABILUS SA,Pink Limited,80.256976,,0,Foreign Ordinary Shares,,
DTSOF,DTS CORP,Pink Limited,21.550000,,0,Foreign Ordinary Shares,,
KNMOF,KANAMOTO CO LTD,Pink Limited,23.250000,,0,Foreign Ordinary Shares,,
KNBHF,KNORR BREMSE AG,Pink Limited,107.510000,,47,Foreign Ordinary Shares,,
CMMXF,CEMEX HLDGS PHILIPPINES,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ARRXF,ARCHER MATERIALS LTD,Pink Limited,1.090000,,50,Foreign Ordinary Shares,,
PKNOF,PROTEAK UNO SAPIB DE CV,Pink Limited,0.285000,,0,Foreign Ordinary Shares,,
GWYNF,GENOWAY,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
FJSGF,FUJII SANGYO CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
VOAXF,VOLTABOX AG INH O N,Pink Limited,2.400000,,0,Foreign Ordinary Shares,,
CKZAF,CHUOKEIZAI SHA INC,Pink Limited,5.150000,,0,Foreign Ordinary Shares,,
SMWZF,SM WIRTSCHAFTSBERATUNGS,Pink Limited,6.079500,,0,Foreign Ordinary Shares,,
GMJOF,GAMECARD-JOYCO HLDGS INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
MRUHF,MARUHA NICHIRO CORP ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
GMPUF,GESTAMP AUTOMOCION S A,Pink Limited,5.450000,,0,Foreign Ordinary Shares,,
TKAEF,TAOKAENOI FOOD & MKTG PUB,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
GEOVF,GENOVIS AB,Pink Limited,8.280000,,36921,Foreign Ordinary Shares,,
LBKLF,LINKBAL INC,Pink Limited,3.680000,,0,Foreign Ordinary Shares,,
CRAYF,CRAYON GROUP HLDG AS,Pink Limited,7.250000,,0,Foreign Ordinary Shares,,
NVYAF,NAVYA ORD,Pink Limited,2.000000,,0,Foreign Ordinary Shares,,
KTITF,KATITAS CO LTD,Pink Limited,0.000000,,87,Foreign Ordinary Shares,,
FUNWF,4FUN MEDIA SA,Pink Limited,1.908300,,0,Foreign Ordinary Shares,,
CUFHF,CRUNCHFISH AB,Pink Limited,2.470000,,0,Foreign Ordinary Shares,,
DEUIF,DEUTSCHE INDUSTRIE GRUNDB,Pink Limited,12.345700,,0,Other Security Type,,
TRSUF,TREASURE ASA,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CLOEF,CLOETTA AB B SHS,Pink Limited,3.350000,,0,Foreign Ordinary Shares,,
KMSHF,KAMAKURA SHINSHO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
IPLNF,IMPLENIA AG DIETLIKON,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
KIYOF,KIYO BANK LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
LCHTF,LIVECHAT SOFTWARE SA,Pink Limited,33.900000,,0,Foreign Ordinary Shares,,
OVACF,OVAL CORP ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CLPIF,COMPAGNIE DES ALPES SA,Pink Limited,16.900000,,0,Foreign Ordinary Shares,,
ITVMF,ITAUSA INVESTIMENTOS PREF,Pink Limited,0.000000,,0,Preferred Stock,,
MPHBF,MPHB CAPITAL BHD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
LSRCF,LASERTEC CORP,Pink Limited,226.740000,5.460500,2,Foreign Ordinary Shares,,
LSRCY,LASERTEC CORP UNSP/ADR,Pink Limited,45.450000,3.625200,55712,ADRs,,
DFNNF,DFNN INC,Pink Limited,7.930000,,0,Foreign Ordinary Shares,,
CHYMF,CAHYA MATA SARAWAK BHD,Pink Limited,0.280000,,0,Foreign Ordinary Shares,,
PNEXF,PHARNEXT,Pink Limited,0.500000,,0,Foreign Ordinary Shares,,
NENTF,NORDIC ENTERTNMT FRP AB B,Pink Limited,54.460000,,0,Foreign Ordinary Shares,,
TCLIF,THERACLION,Pink Limited,2.280000,,0,Foreign Ordinary Shares,,
SLNTY,SOLUTIONS 30 SE UNSP/ADR,Pink Limited,16.810000,,0,ADRs,,
SLUNF,SOLUTIONS 30 SE,Pink Limited,20.700000,,0,Foreign Ordinary Shares,,
IVEVF,INVENTIVA SA ACT PORTEUR,Pink Limited,13.180000,,0,Foreign Ordinary Shares,,
UBAZF,UZABASE INC,Pink Limited,20.250000,,0,Foreign Ordinary Shares,,
CRJTF,CROSSJECT,Pink Limited,3.250000,,0,Foreign Ordinary Shares,,
MEDGF,MEDACTA GROUP SA,Pink Limited,123.500000,,0,Foreign Ordinary Shares,,
RPYTF,REPLY SPA,Pink Limited,208.603429,,0,Foreign Ordinary Shares,,
MSHXF,MITSUBISHI SHOKUHIN CO,Pink Limited,26.250000,,0,Foreign Ordinary Shares,,
CHMOF,CHIKARANOMOTO HLDGS,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
REXOF,RIDEON EXPRESS HLDGS,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
PSSKF,PRESSANCE CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
IMMVF,IMMUNOVIA AB,Pink Limited,14.020000,,0,Foreign Ordinary Shares,,
MSPAF,GROWENS SPA,Pink Limited,5.340000,,0,Foreign Ordinary Shares,,
IVUFF,IVU TRAFFIC TECHNLGS AG,Pink Limited,24.100000,,0,Foreign Ordinary Shares,,
BBAJF,BANCO DEL BAJIO SHS OF BK,Pink Limited,1.830000,,6,Other Security Type,,
IELLF,INTEGRATED MICRO-ELECTR,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
PTJYF,PT JAYA REAL PROPERTY TBK,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
NTTDF,NTT DATA CORPORATION ORD,Pink Limited,15.950000,,0,Foreign Ordinary Shares,,
TYKIF,TOYO INK MFG CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
NEXPF,NEXI SPA AZIONI ORDINARIE,Pink Limited,18.739600,,0,Foreign Ordinary Shares,,
NEXXY,NEXI S.P.A.UNSP/ADR,Pink Limited,20.840000,5.663400,1812,ADRs,,
PCCOF,PALTAC CORPORATION,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
TNEXY,TINEXTA SPA UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
GDYTF,GOODYEAR THAILAND NVDR,Pink Limited,0.000000,,0,Other Security Type,,
FATLF,FATTAL HLDGS 1998 LTD,Pink Limited,24.750000,,0,Foreign Ordinary Shares,,
ALFNF,ALFEN NV,Pink Limited,98.000000,,10,Foreign Ordinary Shares,,
CBIXF,CARNA BIOSCIENCES INC,Pink Limited,10.750000,,0,Foreign Ordinary Shares,,
UTNDF,UNITED INC (JAPAN),Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
HUIVF,HOUSE OF INVESTMENTS INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CMTUF,COMTURE CORP TOKYO,Pink Limited,25.500000,,0,Foreign Ordinary Shares,,
ROYHF,ROYAL HOLDINGS CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
TOAOF,TOA OIL CO LTD,Pink Limited,19.500000,,0,Foreign Ordinary Shares,,
CIGHF,CAMSING INTL HLDG LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SNGHF,SINGASIA HOLDINGS LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
COOSF,CARBIOS SA ACT,Pink Limited,46.450000,,0,Foreign Ordinary Shares,,
OSOTF,OSOTSPA PUB CO LTD LCL,Pink Limited,0.000000,,0,Other Security Type,,
BBIXF,BONUS BIOGROUP LTD,Pink Limited,0.370000,-7.500000,1000,Foreign Ordinary Shares,,
REOVF,RENOVA INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
HMAGF,HOME24 AG,Pink Limited,15.252600,,0,Foreign Ordinary Shares,,
AOMUF,ACSL LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ENLTF,ENLIGHT RENEWABLE ENERGY,Pink Limited,1.960000,,0,Foreign Ordinary Shares,,
AVTXF,AVANTIUM N V,Pink Limited,4.569500,3.616800,1482,Foreign Ordinary Shares,,
SIGRF,SLIGRO FOOD GROUP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SZGEF,SENZAGEN AB,Pink Limited,1.700000,,0,Foreign Ordinary Shares,,
TGMEF,TOGAMI ELECTRIC MFG CO,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CCYNF,CYAN AG,Pink Limited,15.633700,,0,Foreign Ordinary Shares,,
MKENF,MERKO EHITUS AS NEW TALIN,Pink Limited,0.000000,,0,Common Stock,,
ADBKF,ADDIKO BK AG,Pink Limited,15.880000,,0,Common Stock,,
SLMCF,SALMONES CAMANCHACA,Pink Limited,5.500000,,0,Common Stock,,
ZWPEF,ZWIPE AS ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ATMQF,ATEAM INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CRQZF,CROOZ INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
YMZNF,YAMAZEN CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
FGPPF,FRONTIER IP GROUP PLC,Pink Limited,0.000000,,0,Common Stock,,
DUSXF,DUSTIN GROUP AB,Pink Limited,12.810000,,0,Foreign Ordinary Shares,,
ALOXF,AYALALAND LOGISTICS HLDGS,Pink Limited,0.000000,,0,Common Stock,,
EOPAF,EUROPA METALS LTD,Pink Limited,0.130000,,0,Foreign Ordinary Shares,,
KESPF,KLEOS SPACE SA DEP INT,Pink Limited,0.550000,,0,Other Security Type,,
YGWAF,YOKOGAWA BRIDGE CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
BGGYF,BILL IDENTITY LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SIMEF,SIME DARBY PRPTY BERHAD,Pink Limited,0.145000,,0,Foreign Ordinary Shares,,
YOJEF,YOJEE LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
VKSKF,VITAL KSK HLDGS INC,Pink Limited,9.200000,,0,Foreign Ordinary Shares,,
MLTCY,MULTICONSULT ASA UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
HUICF,HULIC REIT INC,Pink Limited,0.000000,,0,Other Security Type,,
CFACY,COFACE SA ADR,Pink Limited,0.000000,,0,ADRs,,
MITPF,MITHRA PHARMACEUTICALS SA,Pink Limited,23.900000,,0,Foreign Ordinary Shares,,
TGPHF,TOGETHER PHARMA LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
STCPF,SELLA CAPITAL RL EST REIT,Pink Limited,0.000000,,0,Other Security Type,,
EQBBF,EQT AB SHARE AK,Pink Limited,40.891300,,0,Foreign Ordinary Shares,,
ICGHF,INTELLICENTRICS GLBL HLD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CASBF,CANSINO BIOLGICS REG H,Pink Limited,27.800000,-3.135900,200,Common Stock,,
STECF,SCATEC ASA,Pink Limited,19.000000,-30.656900,802,Foreign Ordinary Shares,,
PPHOF,POLYPHOR AG NAMEN-AKT,Pink Limited,2.500000,,0,Foreign Ordinary Shares,,
ACPIF,AC ENERGY CORP,Pink Limited,0.160000,,0,Foreign Ordinary Shares,,
MDRSF,MEDARTIS HOLDING AG,Pink Limited,59.000000,,0,Foreign Ordinary Shares,,
NKZFF,NAIKAI ZOSEN CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SUSRF,SURGICAL SCINCE SWEDN NEW,Pink Limited,27.700000,,0,Foreign Ordinary Shares,,
ADEVF,ADEVINTA ASA,Pink Limited,17.081200,,0,Foreign Ordinary Shares,,
ADEVY,ADEVINTA ASA UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
ATRTF,ALTAREIT,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
AEVIF,AEVIS VICTORIA SA,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ZMDTF,ZOOMD TECHNOLOGIES LTD,Pink Limited,0.317900,-7.855100,30000,Foreign Ordinary Shares,,
AXLMF,AXELUM RES CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ICTAF,ROLLING OPTICS HLDG AB,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
THOXF,BIOPORTO AS,Pink Limited,0.750000,,0,Foreign Ordinary Shares,,
KDIXF,KENEDIX RSDNL INV CP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
NPONF,NIPPON PROLOGIS REIT,Pink Limited,3403.000000,,0,Foreign Ordinary Shares,,
SMTYF,SAMTY RSDNTIAL INVT CP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
NPRTF,NIPPON REIT INVT CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
JQTMF,JACQUET METAL SVC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
XIORF,XIOR STUDENT HOUSING NV,Pink Limited,44.476200,,0,Foreign Ordinary Shares,,
ASRPF,ASARINA PHARMA AB,Pink Limited,2.450000,,0,Foreign Ordinary Shares,,
PRWYF,PRODWAYS GROUP,Pink Limited,3.860000,,0,Foreign Ordinary Shares,,
AGNMF,AGRONOMICS LTD,Pink Limited,0.390000,-3.465300,60182,Foreign Ordinary Shares,,
NWTCF,NEWTECH CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
IRRAF,IRRAS AB,Pink Limited,0.626200,,0,Foreign Ordinary Shares,,
AMBEF,AMBEA AB,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
TNOXF,TENOX CORP,Pink Limited,7.750000,,0,Foreign Ordinary Shares,,
ENJPY,EN-JAPAN INC ADR,Pink Limited,0.000000,,0,ADRs,,
SHKEF,SAHAKOL EQUIP PUB CO,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
MTRPF,METRO SYSTEMS UTS DEP,Pink Limited,0.000000,,0,Other Security Type,,
SAHAF,SAHA PATHANAPIBUL PCL UTS,Pink Limited,0.000000,,0,Units,,
PTPBF,PREMIER TECHNOLOGY PCL,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
UPOIF,UNITED PALM OIL IND PCL,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
BTSEF,BET SHEMESH ENGINES HLDGS,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
DNOPF,DINO POLSKA SA,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
DNOPY,DINO POLSKA SA UNSP/ADR,Pink Limited,43.200000,,0,ADRs,,
PGYOF,PANORA GAYRIMENKUL YATIRM,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SHMTF,SAHAMITR PRESSURE CNTAINR,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ARPPF,AGRIPURE HOLDINGS PCL UTS,Pink Limited,0.000000,,0,Units,,
SPCGF,SPCG PCL NON-VTG DEP RCPT,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SNCLF,SOUTHERN CONCRTE UTS NVDR,Pink Limited,0.000000,,0,Units,,
SHMMF,SAHAMIT MACHINERY NVDR,Pink Limited,0.000000,,0,Units,,
RNGUF,REGENEUS LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CGLOF,COMFORT GLOVES BERHAD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
PAKTY,PT MAP AKTF ADPR UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
SMIRF,SEMIRARA MNG & PWR CP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
WLCGF,WELCIA HOLDINGS CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ORYZF,ORYZON GENOMICS SA,Pink Limited,4.000000,,0,Foreign Ordinary Shares,,
AIRMF,AIRMATE CAYMAN INTL CO,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
TNCMF,TAN CHONG MOTOR HLDG,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
TMVWF,TEAMVIEWER AG,Pink Limited,15.590000,-1.826200,3603,Foreign Ordinary Shares,,
TMVWY,TEAMVIEWER AG UNSP/ADR,Pink Limited,7.650000,-4.732300,38321,ADRs,,
QNTFF,QUANTAFUEL AS,Pink Limited,3.000000,,0,Foreign Ordinary Shares,,
FNCIF,FINANCIERE MONCEY,Pink Limited,0.000000,,0,Common Stock,,
UQAIF,UBIQUITOUS CORP,Pink Limited,0.000000,,0,Common Stock,,
INDPF,INNOVADERMA PLC,Pink Limited,0.530000,,0,Common Stock,,
MMHEF,MALAYSIA MARNE & HVY ENGN,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ACPGF,ACACIA PHARMA GRP PLC,Pink Limited,2.070000,-2.358500,2000,Foreign Ordinary Shares,,
GRPOF,GRUPO TRAXION S A B DE,Pink Limited,1.891600,,0,Foreign Ordinary Shares,,
AMDUF,AMUNDI SA,Pink Limited,83.400000,,0,Foreign Ordinary Shares,,
LNETF,LINK NET TBK PT,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
WKAPF,PT WIJAYA KARYA PERSERO,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
